AHRS quaternion double evaluation application, compiled Jul 28 2022 14:16:54
Sensor data will be streamed after initialization.
GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
+11.3, -16.3, 74.0, -2.156e-02, 2.308e-02, -2.171e-02, 2870
+12.1, -16.1, 70.7, -2.050e-02, 2.279e-02, -2.171e-02, 1259
+12.9, -15.9, 67.7, -1.951e-02, 2.252e-02, -2.172e-02, 1389
+13.6, -15.6, 64.8, -1.857e-02, 2.226e-02, -2.174e-02, 1352
+14.3, -15.4, 62.2, -1.769e-02, 2.201e-02, -2.175e-02, 1389
+14.9, -15.2, 59.6, -1.687e-02, 2.177e-02, -2.177e-02, 1222
+15.5, -14.9, 57.3, -1.610e-02, 2.154e-02, -2.180e-02, 1389
+16.1, -14.6, 55.1, -1.538e-02, 2.130e-02, -2.181e-02, 1314
+16.7, -14.3, 53.0, -1.470e-02, 2.107e-02, -2.183e-02, 2278
+17.2, -14.0, 51.1, -1.407e-02, 2.085e-02, -2.185e-02, 1277
+17.7, -13.7, 49.3, -1.349e-02, 2.065e-02, -2.187e-02, 1259
+18.2, -13.4, 47.7, -1.295e-02, 2.045e-02, -2.190e-02, 1259
+18.7, -13.1, 46.0, -1.241e-02, 2.025e-02, -2.193e-02, 1278
+19.2, -12.8, 44.5, -1.191e-02, 2.007e-02, -2.196e-02, 1259
+19.6, -12.6, 43.1, -1.145e-02, 1.989e-02, -2.199e-02, 1278
+20.0, -12.3, 41.8, -1.102e-02, 1.972e-02, -2.202e-02, 1241
+20.4, -12.1, 40.6, -1.063e-02, 1.956e-02, -2.206e-02, 1259
+20.7, -12.0, 39.5, -1.028e-02, 1.945e-02, -2.212e-02, 3481
